exposure,outcome,SNP,b,se,p,lci,uci
X-13429,CAD,rs4149026,-0.556829268292683,0.225853658536585,0.0136844035924375,-0.999494304800997,-0.114164231784368
X-13429,CAD,rs4149032,-0.472818035426731,0.154719806763285,0.00224338790069769,-0.776063284377766,-0.169572786475696
X-13429,CAD,rs4149033,-0.438292253521127,0.208535211267606,0.0355737634410955,-0.847013757114085,-0.0295707499281685
X-13429,CAD,rs4762813,-0.474444444444444,0.217278825995807,0.0289935491442607,-0.900303117999371,-0.0485857708895173
X-13429,CAD,rs7976818,-0.626836363636364,0.203647272727273,0.00208360378707013,-1.02597768373162,-0.227695043541103
X-13429,CAD,rs976754,-0.543973063973064,0.260925925925926,0.0370893055508532,-1.05537848142064,-0.0325676465254833
X-13429,CAD,rs981262,-0.673876543209877,0.236755555555556,0.00442309698259918,-1.13790890523854,-0.209844181181216
X-13429,CAD,All - Inverse variance weighted,-0.364045978575112,0.0328781112526328,1.70395564185975e-28,-0.428485892509973,-0.299606064640251
X-13429,CAD,All - MR Egger,-0.0695420981971613,0.0961772863528216,0.478449459128903,-0.258046115579487,0.118961919185165
X-13431,CAD,rs11582331,-0.683926380368098,0.340377300613497,0.0445033755092402,-1.35105363072552,-0.016799130010681
X-13431,CAD,rs16842610,-0.71297124600639,0.356738019169329,0.0456532771277854,-1.41216491549443,-0.0137775765183457
X-13431,CAD,rs17865343,-0.680655339805825,0.33028640776699,0.0393218035433768,-1.32800480361224,-0.0333058759994139
X-13431,CAD,All - Inverse variance weighted,-0.691653385302659,0.197426636998025,0.000459456028921577,-1.07860248340765,-0.304704287197667
X-13431,CAD,All - MR Egger,-0.608201950127842,1.6837001753319,0.779319909603004,-3.90819365454214,2.69178975428645
X-13435,CAD,rs11075293,1.95379562043796,0.683722627737226,0.00426878097810254,0.613723894657906,3.29386734621801
X-13435,CAD,rs11642957,1.64551282051282,0.597730769230769,0.00590639642172549,0.473982040369091,2.81704360065655
X-13435,CAD,rs2062541,1.21974489795918,0.475581632653061,0.0103252104361084,0.287622026250426,2.15186776966794
X-13435,CAD,rs2151667,1.29474576271186,0.637960451977401,0.0424065874668644,0.0443662532752638,2.54512527214847
X-13435,CAD,rs2326537,-0.728937969924812,0.274540413533835,0.00792800058478836,-1.26702729275186,-0.190848647097764
X-13435,CAD,rs297744,-0.841518833535844,0.334080194410693,0.0117717850328534,-1.49630398252894,-0.186733684542748
X-13435,CAD,rs875740,1.6595,0.527627777777778,0.00165967824138781,0.625368558312653,2.69363144168735
X-13435,CAD,All - Inverse variance weighted,0.162325567506852,0.464570264068067,0.726781411363179,-0.748215418354821,1.07286655336853
X-13435,CAD,All - MR Egger,-1.2514662503706,0.261349398678177,0.00493353903826738,-1.76370165916103,-0.739230841580171
X-13477,CAD,rs10206899,-1.09728,0.480832,0.0224867157251197,-2.03969340261436,-0.154866597385637
X-13477,CAD,rs12620091,-1.31354037267081,0.613378881987578,0.032235117896995,-2.5157408902439,-0.111339855097712
X-13477,CAD,rs13008860,-1.20236363636364,0.589484848484849,0.0413816704455072,-2.35773270882599,-0.0469945639012828
X-13477,CAD,rs17022603,-1.01719844357977,0.468664072632944,0.0299749514653334,-1.9357631467882,-0.0986337403713321
X-13477,CAD,rs6759452,-1.66658536585366,0.67020487804878,0.0128941160195161,-2.98016278909233,-0.35300794261499
X-13477,CAD,rs7573275,-1.16333333333333,0.508188405797101,0.0220690563103014,-2.15936430605648,-0.167302360610189
X-13477,CAD,All - Inverse variance weighted,-1.1965298609374,0.220797494638676,5.98904656303903e-08,-1.62928499830588,-0.763774723568917
X-13477,CAD,All - MR Egger,-0.940600675995476,0.581351268462456,0.180981852007575,-2.08002822454857,0.198826872557614
2-stearoylglycerophosphocholine*,CAD,rs7277840,-0.873195488721805,0.357368421052632,0.0145494331975176,-1.57362472319691,-0.172766254246701
2-stearoylglycerophosphocholine*,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
2-stearoylglycerophosphocholine*,CAD,All - MR Egger,NA,NA,NA,NA,NA
2-linoleoylglycerophosphocholine*,CAD,rs174538,-1.4243023255814,0.602755813953488,0.0181284537700278,-2.60568201240236,-0.242922638760433
2-linoleoylglycerophosphocholine*,CAD,rs174541,-1.81425806451613,0.647212903225806,0.005060049847401,-3.08277204516832,-0.545744083863941
2-linoleoylglycerophosphocholine*,CAD,rs174601,-1.26315789473684,0.608508771929825,0.0379101129446202,-2.455813171996,-0.0705026174776884
2-linoleoylglycerophosphocholine*,CAD,rs422249,-1.70329113924051,0.669778481012658,0.0109884350430555,-3.01603283964526,-0.390549438835752
2-linoleoylglycerophosphocholine*,CAD,All - Inverse variance weighted,-1.53529596587802,0.315134453407089,1.10543569630431e-06,-2.15294814484363,-0.917643786912414
2-linoleoylglycerophosphocholine*,CAD,All - MR Egger,2.93233555020757,6.78232391210987,0.70763992108571,-10.3607750490126,16.2254461494277
X-13496,CAD,rs1883261,2.31904761904762,1.09002380952381,0.0333768888845455,0.182640210089805,4.45545502800543
X-13496,CAD,rs197926,1.58611428571429,0.521291428571429,0.00234494565466124,0.564401860264852,2.60782671116372
X-13496,CAD,rs2011637,-3.36638554216867,1.27369879518072,0.0082175106455616,-5.86278930787495,-0.869981776462399
X-13496,CAD,rs4690150,2.75625,1.27285,0.0303558271505655,0.261509842278193,5.25099015772181
X-13496,CAD,rs4766517,3.920875,1.216225,0.00126498504056154,1.53711780290277,6.30463219709723
X-13496,CAD,All - Inverse variance weighted,1.56508432207239,0.883898275398177,0.0766170693450936,-0.167324463705099,3.29749310784989
X-13496,CAD,All - MR Egger,1.50520766607459,2.87806949876748,0.637149282970366,-4.13570489651291,7.14612022866209
1-palmitoylglycerophosphoinositol*,CAD,rs2702042,-1.80636942675159,0.634331210191083,0.00440398086694728,-3.04963575299582,-0.563103100507363
1-palmitoylglycerophosphoinositol*,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
1-palmitoylglycerophosphoinositol*,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-13548,CAD,rs6912426,-2.64865168539326,1.08322471910112,0.0144790142657554,-4.77173312199498,-0.52557024879154
X-13548,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-13548,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-13619,CAD,rs12154661,-3.75103896103896,1.38803896103896,0.00688405199482447,-6.47154533381372,-1.0305325882642
X-13619,CAD,rs1995087,4.3,1.33231081081081,0.00124887899290414,1.68871879459745,6.91128120540255
X-13619,CAD,rs3781638,2.603375,1.1921875,0.0289845985294243,0.266730437181154,4.94001956281885
X-13619,CAD,rs518143,-3.15884615384615,1.28389743589744,0.0138798839443636,-5.67523888804845,-0.642453419643858
X-13619,CAD,rs7812354,-3.12924418604651,1.17507558139535,0.00774439056880613,-5.43235000469386,-0.826138367399164
X-13619,CAD,All - Inverse variance weighted,-0.601683966792333,1.66361152211399,0.71759613785454,-3.86230263440161,2.65893470081695
X-13619,CAD,All - MR Egger,-6.04825071860644,6.66878607732407,0.431294177819159,-19.1188312507638,7.02232981355088
2-methylbutyroylcarnitine,CAD,rs1564348,-1.87196202531646,0.819037974683544,0.0222798986962783,-3.47724695766683,-0.266677092966081
2-methylbutyroylcarnitine,CAD,rs1838932,2.16640625,0.8112265625,0.0075731220643227,0.576431404197769,3.75638109580223
2-methylbutyroylcarnitine,CAD,rs272868,1.52857142857143,0.771515873015873,0.0475624302075088,0.0164281039593401,3.04071475318352
2-methylbutyroylcarnitine,CAD,rs456598,-2.07748387096774,0.8946,0.0202195370131525,-3.83086765153727,-0.32410009039821
2-methylbutyroylcarnitine,CAD,rs662138,-2.12850267379679,0.672449197860963,0.00154923738459732,-3.44647888303713,-0.810526464556456
2-methylbutyroylcarnitine,CAD,All - Inverse variance weighted,-0.519373445286513,0.951098192282467,0.585012577084511,-2.3834916479213,1.34474475734827
2-methylbutyroylcarnitine,CAD,All - MR Egger,-11.8307859406422,2.76839956015377,0.0235237981854134,-17.2567493733601,-6.40482250792423
hydroxyisovaleroyl carnitine,CAD,rs274570,0.863794642857143,0.434558035714286,0.0468388603938407,0.0120765436646725,1.71551274204961
hydroxyisovaleroyl carnitine,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
hydroxyisovaleroyl carnitine,CAD,All - MR Egger,NA,NA,NA,NA,NA
glutaroyl carnitine,CAD,rs10241456,2.71641025641026,0.854076923076923,0.00147010087496962,1.0424502471527,4.39037026566781
glutaroyl carnitine,CAD,rs11085824,0.993543689320388,0.491723300970874,0.0433280184374753,0.0297837290583266,1.95730364958245
glutaroyl carnitine,CAD,rs11647513,2.01771186440678,0.804398305084746,0.0121296721635331,0.441120157215616,3.59430357159794
glutaroyl carnitine,CAD,rs11687290,1.99159663865546,0.929176470588235,0.0320810110967702,0.170444221020481,3.81274905629044
glutaroyl carnitine,CAD,rs17714638,-1.15397058823529,0.484990196078431,0.0173423107581198,-2.10453390540404,-0.20340727106655
glutaroyl carnitine,CAD,rs2887915,2.79536585365854,0.803138211382114,0.000500378086648394,1.22124388474168,4.3694878225754
glutaroyl carnitine,CAD,rs2974754,0.734781420765027,0.282789617486339,0.00936777675325457,0.180523955289945,1.28903888624011
glutaroyl carnitine,CAD,rs2974755,1.28739495798319,0.425474789915966,0.00247989108790367,0.453479693418154,2.12131022254823
glutaroyl carnitine,CAD,rs4672596,2.44763779527559,0.757661417322835,0.00123566723408563,0.962648704847263,3.93262688570392
glutaroyl carnitine,CAD,rs4781712,1.64265625,0.7254296875,0.023550094434078,0.220840189183854,3.06447231081615
glutaroyl carnitine,CAD,rs7531982,2.18495575221239,0.812592920353982,0.00716945908990344,0.59230289422636,3.77760861019842
glutaroyl carnitine,CAD,rs7684,2.30059829059829,0.899564102564103,0.0105439993369973,0.537485047787555,4.06371153340903
glutaroyl carnitine,CAD,rs7923727,1.60967479674797,0.782032520325203,0.0395592268870548,0.0769192221714814,3.14243037132445
glutaroyl carnitine,CAD,rs8012,0.537032085561497,0.2725,0.0487513400449454,0.00294189977433279,1.07112227134866
glutaroyl carnitine,CAD,rs875740,2.18036496350365,0.693233576642336,0.00165967824138781,0.821652120410785,3.53907780659651
glutaroyl carnitine,CAD,rs9332430,1.12830303030303,0.561442424242424,0.0444681958457793,0.0278960993950212,2.22870996121104
glutaroyl carnitine,CAD,All - Inverse variance weighted,1.02916973913464,0.233026102287172,1.00292080015191e-05,0.572446971194032,1.48589250707524
glutaroyl carnitine,CAD,All - MR Egger,-0.260198133295783,0.417181438518003,0.542850589857101,-1.07785872780968,0.557462461218115
X-13658,CAD,rs17142700,0.203165467625899,0.0698716104039845,0.0036410100481277,0.0662196276922756,0.340111307559523
X-13658,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-13658,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-13671,CAD,rs12127701,-3.13114068441065,0.829536121673004,0.000160285040209991,-4.75700160676477,-1.50527976205652
X-13671,CAD,rs2592126,-2.05719298245614,0.856631578947368,0.0163284130546729,-3.73616002521266,-0.378225939699619
X-13671,CAD,rs2633279,-1.67741071428571,0.846330357142857,0.0474813636741896,-3.33618773330864,-0.0186336952627935
X-13671,CAD,All - Inverse variance weighted,-2.30183726226811,0.487250901421756,2.31101011177314e-06,-3.25683148048943,-1.34684304404679
X-13671,CAD,All - MR Egger,-4.09542265700866,1.52281463730186,0.226631242925753,-7.08008450125073,-1.11076081276659
2-tetradecenoyl carnitine,CAD,rs156322,0.806775510204082,0.397,0.0421354240469151,0.0286698083416802,1.58488121206648
2-tetradecenoyl carnitine,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
2-tetradecenoyl carnitine,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-13741,CAD,rs1159296,-0.351114754098361,0.173662295081967,0.0431944434044509,-0.691486597931584,-0.0107429102651377
X-13741,CAD,rs9455465,-0.637478991596639,0.267200480192077,0.0170433887507592,-1.16118230942492,-0.11377567376836
X-13741,CAD,All - Inverse variance weighted,-0.436156050246195,0.14561052896218,0.00274120510916374,-0.721547442781895,-0.150764657710495
X-13741,CAD,All - MR Egger,NA,NA,NA,NA,NA
1-oleoylglycerophosphoethanolamine,CAD,rs12918754,-1.43742331288344,0.638374233128834,0.0243416277438976,-2.68861381847433,-0.186232807292544
1-oleoylglycerophosphoethanolamine,CAD,rs1479137,1.27742331288344,0.573926380368098,0.0260301525342522,0.152548277584527,2.40229834818234
1-oleoylglycerophosphoethanolamine,CAD,rs2070895,1.39695488721805,0.405353383458647,0.000568394191897323,0.602476854627644,2.19143291980845
1-oleoylglycerophosphoethanolamine,CAD,rs2199680,-1.2051376146789,0.566610091743119,0.0334262499759339,-2.31567298777235,-0.0946022415854497
1-oleoylglycerophosphoethanolamine,CAD,rs4149056,-1.71294392523365,0.631766355140187,0.00670085027436237,-2.95118322795255,-0.474704622514738
1-oleoylglycerophosphoethanolamine,CAD,All - Inverse variance weighted,0.0469465469162639,0.700353248411846,0.946555696224533,-1.32572059642659,1.41961369025911
1-oleoylglycerophosphoethanolamine,CAD,All - MR Egger,2.08695050517834,3.85555706733234,0.625922517724977,-5.46980248713192,9.64370349748861
1-palmitoylglycerophosphoethanolamine,CAD,rs17109340,-0.620565610859728,0.254869909502262,0.0148986729910856,-1.12010145422715,-0.121029767492311
1-palmitoylglycerophosphoethanolamine,CAD,rs2070895,1.25114478114478,0.363043771043771,0.000568394191897323,0.539592065087385,1.96269749720218
1-palmitoylglycerophosphoethanolamine,CAD,rs2477833,-1.7489552238806,0.779363184079602,0.0248270985500807,-3.27647899555308,-0.221431452208117
1-palmitoylglycerophosphoethanolamine,CAD,rs261338,0.985496183206107,0.490442748091603,0.0444946167622811,0.0242460604677148,1.9467463059445
1-palmitoylglycerophosphoethanolamine,CAD,rs261341,1.27918604651163,0.574087209302326,0.0258666090634992,0.153995792293962,2.40437630072929
1-palmitoylglycerophosphoethanolamine,CAD,rs488490,1.92520833333333,0.594829166666667,0.00120974057157444,0.759364589712694,3.09105207695397
1-palmitoylglycerophosphoethanolamine,CAD,rs572410,1.63867924528302,0.523669811320755,0.0017526966207321,0.612305275303454,2.66505321526258
1-palmitoylglycerophosphoethanolamine,CAD,rs723967,1.31914473684211,0.654407894736842,0.0438226036220766,0.0365288319592163,2.60176064172499
1-palmitoylglycerophosphoethanolamine,CAD,All - Inverse variance weighted,0.480845710879835,0.405578680162868,0.235788458386064,-0.314073895136675,1.27576531689635
1-palmitoylglycerophosphoethanolamine,CAD,All - MR Egger,-0.828445198955118,0.643011339408383,0.245061572574128,-2.08872426584641,0.431833867936173
3-(3-hydroxyphenyl)propionate,CAD,rs12461874,0.430035149384886,0.176592267135325,0.0148841056351659,0.0839206658513724,0.776149632918399
3-(3-hydroxyphenyl)propionate,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
3-(3-hydroxyphenyl)propionate,CAD,All - MR Egger,NA,NA,NA,NA,NA
tetradecanedioate,CAD,rs10841781,-0.584341085271318,0.226645348837209,0.00993113642538865,-1.02855780625576,-0.140124364286871
tetradecanedioate,CAD,rs11045805,-0.676318897637795,0.26571062992126,0.0109177262555051,-1.19710216259292,-0.155535632682675
tetradecanedioate,CAD,rs11045821,-0.653432835820896,0.191757123473541,0.00065535309093659,-1.02926989160804,-0.277595780033754
tetradecanedioate,CAD,rs11045834,-0.526521739130435,0.208596273291925,0.0115988780683398,-0.935362922091883,-0.117680556168987
tetradecanedioate,CAD,rs11045913,-0.374249512670565,0.18166081871345,0.0393836891773267,-0.730298174750988,-0.0182008505901429
tetradecanedioate,CAD,rs12313082,-0.589401088929219,0.190286751361162,0.00195202350816416,-0.962356268332224,-0.216445909526215
tetradecanedioate,CAD,rs12317268,-0.294732142857143,0.123499007936508,0.0170089479704448,-0.536785750539125,-0.052678535175161
tetradecanedioate,CAD,rs12824715,-0.626118721461187,0.305075342465753,0.0401365060471014,-1.22405540526529,-0.0281820376570877
tetradecanedioate,CAD,rs12829704,-0.530587392550143,0.189351002865329,0.00507653592660723,-0.901708538602729,-0.159466246497557
tetradecanedioate,CAD,rs2554887,-0.714290780141844,0.359280141843972,0.0467988063061934,-1.41846691851647,-0.0101146417672177
tetradecanedioate,CAD,rs2900478,-0.363965341488277,0.137783893985729,0.00825235644835622,-0.634016811349991,-0.0939138716265638
tetradecanedioate,CAD,rs2900480,-0.540425531914894,0.249554964539007,0.0303450455858989,-1.02954427457452,-0.0513067892552695
tetradecanedioate,CAD,rs3829307,-0.754987714987715,0.262707616707617,0.00405474961417322,-1.269885182199,-0.240090247776433
tetradecanedioate,CAD,rs4149000,-0.321692307692308,0.158047252747253,0.0418087778745849,-0.631459230932422,-0.0119253844521933
tetradecanedioate,CAD,rs4149026,-0.775092592592593,0.314382716049383,0.0136844035924375,-1.39127139341127,-0.15891379177392
tetradecanedioate,CAD,rs4149032,-0.563570057581574,0.18441650671785,0.00224338790069769,-0.925019768903249,-0.202120346259898
tetradecanedioate,CAD,rs4149033,-0.464458955223881,0.220985074626866,0.0355737634410955,-0.897581742613433,-0.0313361678343279
tetradecanedioate,CAD,rs4646485,0.931176470588235,0.371592156862745,0.0122136732994734,0.202869226199697,1.65948371497677
tetradecanedioate,CAD,rs4762813,-0.616648501362398,0.282403269754768,0.0289935491442607,-1.17014873919809,-0.0631482635267022
tetradecanedioate,CAD,rs7976818,-0.79621247113164,0.258674364896074,0.00208360378707013,-1.30320491005172,-0.289220032211563
tetradecanedioate,CAD,rs9429098,0.676994219653179,0.286199421965318,0.0180075295766714,0.116053660204974,1.23793477910138
tetradecanedioate,CAD,rs981262,-0.928299319727891,0.326142857142857,0.00442309698259919,-1.56752757354288,-0.289071065912899
tetradecanedioate,CAD,All - Inverse variance weighted,-0.453648352506179,0.0646312716637836,2.23425743947833e-12,-0.580323317242219,-0.326973387770139
tetradecanedioate,CAD,All - MR Egger,-0.447814677338107,0.17928086301445,0.021331748556834,-0.799198711963688,-0.0964306427125264
2-hydroxypalmitate,CAD,rs10895508,-4.58541666666667,1.11332291666667,3.81055044965448e-05,-6.76748948649642,-2.40334384683691
2-hydroxypalmitate,CAD,rs12151923,2.53540229885057,1.24434482758621,0.0415959626598409,0.0965312524329067,4.97427334526824
2-hydroxypalmitate,CAD,rs7930371,-3.08125,1.01691666666667,0.00244559710634691,-5.07437004194519,-1.08812995805481
2-hydroxypalmitate,CAD,rs974819,-6.81827956989247,1.07705376344086,2.44381665193777e-10,-8.92926615564988,-4.70729298413506
2-hydroxypalmitate,CAD,All - Inverse variance weighted,-3.32734109034371,1.85944012743762,0.0735453194616154,-6.97177677153001,0.317094590842594
2-hydroxypalmitate,CAD,All - MR Egger,-62.9904136024243,42.0568714467811,0.272908787100089,-145.420366940546,19.4395397356975
hexadecanedioate,CAD,rs10841753,-0.493823064770932,0.179399684044234,0.00591165433204176,-0.845439984335495,-0.142206145206369
hexadecanedioate,CAD,rs11045787,-0.629562737642586,0.25062927756654,0.0120073532723555,-1.1207870951443,-0.138338380140875
hexadecanedioate,CAD,rs11045818,-0.632780821917808,0.195560273972603,0.00121330838943943,-1.0160719157109,-0.249489728124721
hexadecanedioate,CAD,rs11045834,-0.523271604938272,0.207308641975309,0.0115988780683398,-0.929589076893785,-0.116954132982758
hexadecanedioate,CAD,rs11045913,-0.387076612903226,0.187887096774194,0.0393836891773267,-0.755328555740437,-0.0188246700660148
hexadecanedioate,CAD,rs12313082,-0.596985294117647,0.192735294117647,0.00195202350816416,-0.97473952913797,-0.219231059097324
hexadecanedioate,CAD,rs12824715,-0.652952380952381,0.31815,0.0401365060471014,-1.2765149226338,-0.0293898392709629
hexadecanedioate,CAD,rs12829704,-0.543035190615836,0.193793255131965,0.00507653592660723,-0.922862991121269,-0.163207390110403
hexadecanedioate,CAD,rs17333533,-1.11878787878788,0.40139595959596,0.00531586823752995,-1.90550950313585,-0.332066254439903
hexadecanedioate,CAD,rs1871395,-0.335307950727884,0.139342665173572,0.0161125888655351,-0.608414555977909,-0.0622013454778584
hexadecanedioate,CAD,rs2900478,-0.411822376009227,0.155900807381776,0.00825235644835622,-0.717382343638225,-0.10626240838023
hexadecanedioate,CAD,rs4149000,-0.360073800738007,0.17690405904059,0.0418087778745849,-0.706799385176512,-0.0133482162995029
hexadecanedioate,CAD,rs4149002,-0.425613718411552,0.216667870036101,0.0494883467635778,-0.850274940289315,-0.000952496533789204
hexadecanedioate,CAD,rs4149022,-0.725510688836105,0.254178147268409,0.00431264366598051,-1.2236907031393,-0.227330674532906
hexadecanedioate,CAD,rs4149026,-0.765640243902439,0.310548780487805,0.0136844035924375,-1.37430466910137,-0.156975818703507
hexadecanedioate,CAD,rs4149032,-0.589598393574297,0.192933734939759,0.00224338790069769,-0.967741565459022,-0.211455221689573
hexadecanedioate,CAD,rs4149033,-0.507026476578411,0.241238289205703,0.0355737634410955,-0.979844835113646,-0.0342081180431767
hexadecanedioate,CAD,rs4762813,-0.583273195876289,0.267118556701031,0.0289935491442607,-1.10681594661263,-0.0597304451399477
hexadecanedioate,CAD,rs7976818,-0.790733944954128,0.256894495412844,0.00208360378707013,-1.29423790378989,-0.287229986118364
hexadecanedioate,CAD,rs981262,-0.795685131195335,0.279551020408163,0.00442309698259918,-1.34359506303676,-0.247775199353914
hexadecanedioate,CAD,All - Inverse variance weighted,-0.526003126345522,0.0470293190653232,4.85203630441461e-29,-0.618178897930999,-0.433827354760046
hexadecanedioate,CAD,All - MR Egger,-0.167365861980328,0.168212339278798,0.332940074933897,-0.497055988722004,0.162324264761348
dihomo-linolenate (20:3n3 or n6),CAD,rs12573896,2.79061224489796,0.887642857142857,0.00166743293596419,1.05086421376373,4.53036027603219
dihomo-linolenate (20:3n3 or n6),CAD,rs174479,-1.24094527363184,0.606154228855721,0.0406341873923071,-2.4289857312657,-0.0529048159979773
dihomo-linolenate (20:3n3 or n6),CAD,rs174528,-1.33195266272189,0.59012426035503,0.0240036059942745,-2.48857495942109,-0.175330366022698
dihomo-linolenate (20:3n3 or n6),CAD,rs174538,-1.26932642487047,0.537170984455959,0.0181284537700278,-2.32216220794407,-0.216490641796862
dihomo-linolenate (20:3n3 or n6),CAD,rs174541,-1.43474489795918,0.511826530612245,0.005060049847401,-2.43790646429127,-0.431583331627097
dihomo-linolenate (20:3n3 or n6),CAD,rs174555,-0.938928571428571,0.46365625,0.042861902055821,-1.84767812263547,-0.0301790202216721
dihomo-linolenate (20:3n3 or n6),CAD,rs174601,-1.16129032258065,0.559435483870968,0.0379101129446202,-2.25776372264148,-0.0648169225198103
dihomo-linolenate (20:3n3 or n6),CAD,rs174605,-1.39753623188406,0.546811594202898,0.0105946687510103,-2.46926726285067,-0.325805200917446
dihomo-linolenate (20:3n3 or n6),CAD,rs174616,-1.865,0.667095890410959,0.00517874432054446,-3.17248391944016,-0.557516080559842
dihomo-linolenate (20:3n3 or n6),CAD,rs3198697,-1.6144776119403,0.752529850746269,0.0319208716612318,-3.08940901669429,-0.13954620718631
dihomo-linolenate (20:3n3 or n6),CAD,rs422249,-1.33227722772277,0.523886138613861,0.0109884350430555,-2.3590751914057,-0.305479264039846
dihomo-linolenate (20:3n3 or n6),CAD,rs526126,-1.19345890410959,0.498832191780822,0.0167337643360762,-2.17115203432918,-0.215765773890001
dihomo-linolenate (20:3n3 or n6),CAD,rs709127,-1.51356060606061,0.732166666666667,0.0387120096773306,-2.94858090340802,-0.0785403087131968
dihomo-linolenate (20:3n3 or n6),CAD,rs732647,1.92158536585366,0.807776422764228,0.0173663667423471,0.338372669675172,3.50479806203214
dihomo-linolenate (20:3n3 or n6),CAD,rs7784712,2.81208121827411,0.8181269035533,0.000587720510545917,1.20858195252637,4.41558048402185
dihomo-linolenate (20:3n3 or n6),CAD,All - Inverse variance weighted,-0.922533208542148,0.31509739620164,0.00341400733369449,-1.54011275671971,-0.304953660364585
dihomo-linolenate (20:3n3 or n6),CAD,All - MR Egger,0.517144548987543,1.60962819459213,0.753103620525695,-2.63766874091326,3.67195783888834
X-13859,CAD,rs1722784,4.35615384615385,1.0832967032967,5.79021572053164e-05,2.23293132312134,6.47937636918636
X-13859,CAD,rs4792953,-2.89946808510638,0.999489361702128,0.00372033923013403,-4.85843123697348,-0.940504933239286
X-13859,CAD,rs6827956,2.08494382022472,1.05979775280899,0.0491482326861994,0.00777839382261858,4.16210924662682
X-13859,CAD,rs6828013,-1.78411764705882,0.908511764705882,0.0495555575849069,-3.56476798541328,-0.00346730870436662
X-13859,CAD,rs7862610,2.32677419354839,1.01678494623656,0.0221163250315707,0.333912318902236,4.31963606819454
X-13859,CAD,rs939358,-2.83372093023256,1.08236046511628,0.00884225655726077,-4.95510846015049,-0.71233340031463
X-13859,CAD,All - Inverse variance weighted,0.0581817528542832,1.2397027067245,0.962567407529999,-2.37159090386255,2.48795440957112
X-13859,CAD,All - MR Egger,-4.07943560688008,6.30851957516827,0.553089256434002,-16.4439067699758,8.28503555621564
threitol,CAD,rs422249,1.58305882352941,0.6225,0.0109884350430556,0.362981243153228,2.80313640390559
threitol,CAD,rs4880258,-1.29841463414634,0.581823170731707,0.0256393599122837,-2.43876709415139,-0.158062174141296
threitol,CAD,All - Inverse variance weighted,0.0451092806702039,1.43745330032406,0.974965383554324,-2.77224741742318,2.86246597876359
threitol,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-14056,CAD,rs161194,-0.829137931034483,0.39976724137931,0.0380745085839568,-1.61266732633686,-0.0456085357321042
X-14056,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-14056,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-14057,CAD,rs1418811,-1.08581818181818,0.432534545454545,0.0120607535153543,-1.93357031297849,-0.23806605065787
X-14057,CAD,rs1556831,-1.07495575221239,0.471473451327434,0.0226081560392604,-1.99902673648096,-0.150884767943822
X-14057,CAD,All - Inverse variance weighted,-1.08085398481218,0.318726562819092,0.000695964902283836,-1.70554656885384,-0.456161400770517
X-14057,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-14086,CAD,rs11081333,0.754893617021277,0.378308510638298,0.0459944273174397,0.013422561125225,1.49636467291733
X-14086,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
X-14086,CAD,All - MR Egger,NA,NA,NA,NA,NA
p-cresol sulfate,CAD,rs727276,-0.343624078624079,0.167826167076167,0.0406090159687806,-0.672557321756768,-0.0146908354913894
p-cresol sulfate,CAD,All - Inverse variance weighted,NA,NA,NA,NA,NA
p-cresol sulfate,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-14189,CAD,rs558240,-0.798186666666667,0.262792,0.0023868206202913,-1.31324952209192,-0.283123811241417
X-14189,CAD,rs651007,-1.580715835141,0.24541431670282,1.18681794150477e-10,-2.06171905716903,-1.09971261311296
X-14189,CAD,rs9479657,0.692528301886792,0.346441509433962,0.0456109384613539,0.0135154206465332,1.37154118312705
X-14189,CAD,All - Inverse variance weighted,-0.812707908010172,0.603109432503661,0.177809675806537,-1.99478067445374,0.369364858433394
X-14189,CAD,All - MR Egger,1.34523252965846,6.1036897852595,0.861898981509968,-10.6177796222552,13.3082446815721
X-14205,CAD,rs10001506,0.946657060518732,0.331048991354467,0.00424218626322816,0.297812960345665,1.5955011606918
X-14205,CAD,rs16973170,0.860522193211488,0.379177545691906,0.0232413410880782,0.117347859909062,1.60369652651391
X-14205,CAD,All - Inverse variance weighted,0.90939988128214,0.24937797969176,0.000265657909224028,0.42062802254893,1.39817174001535
X-14205,CAD,All - MR Egger,NA,NA,NA,NA,NA
X-14208,CAD,rs4954715,-0.587685009487666,0.289130929791271,0.0420938322380414,-1.15437121869514,-0.0209988002801953
X-14208,CAD,rs558240,-0.787684210526316,0.259334210526316,0.00238682062029131,-1.29596992311702,-0.279398497935609
